bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
hf (pretrained=BSC-LT/salamandra-7b-Instruct), gen_kwargs: (None), limit: 1000.0, num_fewshot: None, batch_size: 1
|     Tasks     |Version|Filter|n-shot|Metric|   | Value  |   |Stderr|
|               |       |none  |     0|ter   |↓  |151.4725|±  |6.0573|
| - flores_fr-ca|    1.0|none  |     0|bleu  |↑  | 21.8702|±  |0.7125|
|               |       |none  |     0|chrf  |↑  | 52.5482|±  |0.4379|
|               |       |none  |     0|ter   |↓  | 75.3138|±  |2.3306|
| - flores_gl-ca|    1.0|none  |     0|bleu  |↑  | 18.5895|±  |0.6340|
|               |       |none  |     0|chrf  |↑  | 51.2190|±  |0.4162|
|               |       |none  |     0|ter   |↓  | 92.1551|±  |3.2906|
| - flores_it-ca|    1.0|none  |     0|bleu  |↑  | 16.6201|±  |0.5982|
|               |       |none  |     0|chrf  |↑  | 50.0101|±  |0.4116|
|               |       |none  |     0|ter   |↓  | 94.4912|±  |3.5523|
| - flores_pt-ca|    1.0|none  |     0|bleu  |↑  | 12.6699|±  |0.4844|
|               |       |none  |     0|chrf  |↑  | 46.8023|±  |0.4933|
|               |       |none  |     0|ter   |↓  |159.5452|±  |6.1241|

| Groups  |Version|Filter|n-shot|Metric|   | Value |   |Stderr|
|---------|------:|------|------|------|---|------:|---|-----:|
|flores_ca|      1|none  |      |bleu  |↑  |17.4595|±  | 0.144|

