bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
hf (pretrained=meta-llama/Llama-3.1-8B), gen_kwargs: (None), limit: 1000.0, num_fewshot: None, batch_size: 8
|     Tasks     |Version|Filter|n-shot|Metric|   | Value  |   |Stderr|
| - flores_gl-es|    1.0|none  |     0|bleu  |↑  | 24.0306|±  |0.4311|
|               |       |none  |     0|chrf  |↑  | 53.0101|±  |0.3217|
|               |       |none  |     0|ter   |↓  | 62.1777|±  |0.4746|
| - flores_gl-eu|    0.1|none  |     0|bleu  |↑  |  2.7156|±  |0.1942|
|               |       |none  |     0|chrf  |↑  | 33.0369|±  |0.5414|
|               |       |none  |     0|ter   |↓  |153.3905|±  |4.7220|
| - flores_gl-fr|    1.0|none  |     0|bleu  |↑  | 31.9481|±  |0.5739|
|               |       |none  |     0|chrf  |↑  | 58.8250|±  |0.4205|
|               |       |none  |     0|ter   |↓  | 56.6648|±  |0.8171|
| - flores_gl-it|    1.0|none  |     0|bleu  |↑  | 22.4825|±  |0.4101|
|               |       |none  |     0|chrf  |↑  | 52.5181|±  |0.3384|
|               |       |none  |     0|ter   |↓  | 66.5765|±  |0.5469|
| - flores_gl-pt|    1.0|none  |     0|bleu  |↑  | 28.6020|±  |0.4789|
|               |       |none  |     0|chrf  |↑  | 57.2949|±  |0.3311|
|               |       |none  |     0|ter   |↓  | 58.3344|±  |0.4976|
| - flores_it-gl|    1.0|none  |     0|bleu  |↑  | 20.7219|±  |0.4870|
|               |       |none  |     0|chrf  |↑  | 51.0101|±  |0.4107|
|               |       |none  |     0|ter   |↓  | 71.1050|±  |1.3470|
| - flores_pt-gl|    1.0|none  |     0|bleu  |↑  | 25.3446|±  |0.4821|
|               |       |none  |     0|chrf  |↑  | 54.2692|±  |0.3830|
|               |       |none  |     0|ter   |↓  | 61.0526|±  |0.7332|

| Groups  |Version|Filter|n-shot|Metric|   | Value |   |Stderr|
|---------|------:|------|------|------|---|------:|---|-----:|
|flores_gl|      1|none  |      |bleu  |↑  |23.2001|±  |0.1262|

