bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
hf (pretrained=Qwen/Qwen2.5-7B), gen_kwargs: (None), limit: 1000.0, num_fewshot: None, batch_size: 8
|     Tasks     |Version|Filter|n-shot|Metric|   |  Value  |   |Stderr |
| - flores_gl-pt|    1.0|none  |     0|bleu  |↑  |  27.2467|±  | 0.4725|
|               |       |none  |     0|chrf  |↑  |  55.9837|±  | 0.3527|
|               |       |none  |     0|ter   |↓  |  59.7217|±  | 0.4943|
| - flores_it-pt|    1.0|none  |     0|bleu  |↑  |  26.3907|±  | 0.5137|
|               |       |none  |     0|chrf  |↑  |  55.9004|±  | 0.3535|
|               |       |none  |     0|ter   |↓  |  63.4600|±  | 0.5271|
| - flores_pt-ca|    1.0|none  |     0|bleu  |↑  |  19.9260|±  | 1.5772|
|               |       |none  |     0|chrf  |↑  |  50.2115|±  | 1.2193|
|               |       |none  |     0|ter   |↓  |  83.2871|±  | 9.4129|
| - flores_pt-de|    1.0|none  |     0|bleu  |↑  |  20.0037|±  | 1.5286|
|               |       |none  |     0|chrf  |↑  |  51.2979|±  | 0.8678|
|               |       |none  |     0|ter   |↓  |  79.7787|±  | 7.7655|
| - flores_pt-en|    1.0|none  |     0|bleu  |↑  |  47.2077|±  | 0.6855|
|               |       |none  |     0|chrf  |↑  |  70.7145|±  | 0.4347|
|               |       |none  |     0|ter   |↓  |  38.6797|±  | 0.6439|
| - flores_pt-es|    1.0|none  |     0|bleu  |↑  |  24.2554|±  | 0.4203|
|               |       |none  |     0|chrf  |↑  |  52.5713|±  | 0.3174|
|               |       |none  |     0|ter   |↓  |  61.5874|±  | 0.4384|
| - flores_pt-eu|    0.1|none  |     0|bleu  |↑  |   0.0810|±  | 0.0096|
|               |       |none  |     0|chrf  |↑  |   5.7160|±  | 0.1811|
|               |       |none  |     0|ter   |↓  |1905.1286|±  |64.0041|
| - flores_pt-fr|    1.0|none  |     0|bleu  |↑  |  36.1892|±  | 0.6473|
|               |       |none  |     0|chrf  |↑  |  61.7928|±  | 0.4131|
|               |       |none  |     0|ter   |↓  |  51.3709|±  | 0.5581|
| - flores_pt-gl|    1.0|none  |     0|bleu  |↑  |  21.3188|±  | 0.4197|
|               |       |none  |     0|chrf  |↑  |  51.9036|±  | 0.3605|
|               |       |none  |     0|ter   |↓  |  63.8120|±  | 0.4723|
| - flores_pt-it|    1.0|none  |     0|bleu  |↑  |  21.9844|±  | 0.7234|
|               |       |none  |     0|chrf  |↑  |  51.7461|±  | 0.4615|
|               |       |none  |     0|ter   |↓  |  69.7357|±  | 3.3470|

| Groups  |Version|Filter|n-shot|Metric|   | Value |   |Stderr|
|---------|------:|------|------|------|---|------:|---|-----:|
|flores_pt|      1|none  |      |bleu  |↑  |25.3471|±  |0.2364|

