bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
hf (pretrained=Qwen/Qwen2.5-7B), gen_kwargs: (None), limit: 1000.0, num_fewshot: None, batch_size: 8
|     Tasks     |Version|Filter|n-shot|Metric|   |  Value  |   |Stderr |
|               |       |none  |     0|chrf  |↑  |  52.7161|±  | 0.3452|
|               |       |none  |     0|ter   |↓  |  62.1660|±  | 0.5070|
| - flores_gl-eu|    0.1|none  |     0|bleu  |↑  |   0.0678|±  | 0.0092|
|               |       |none  |     0|chrf  |↑  |   5.6874|±  | 0.1944|
|               |       |none  |     0|ter   |↓  |1742.5958|±  |63.8552|
| - flores_gl-fr|    1.0|none  |     0|bleu  |↑  |  31.1620|±  | 0.5615|
|               |       |none  |     0|chrf  |↑  |  58.3151|±  | 0.3582|
|               |       |none  |     0|ter   |↓  |  57.6723|±  | 0.7257|
| - flores_gl-it|    1.0|none  |     0|bleu  |↑  |  19.1678|±  | 1.2217|
|               |       |none  |     0|chrf  |↑  |  50.3226|±  | 0.6348|
|               |       |none  |     0|ter   |↓  |  78.7180|±  | 7.2723|
| - flores_gl-pt|    1.0|none  |     0|bleu  |↑  |  27.2728|±  | 0.4701|
|               |       |none  |     0|chrf  |↑  |  56.0165|±  | 0.3522|
|               |       |none  |     0|ter   |↓  |  59.6828|±  | 0.4923|
| - flores_it-gl|    1.0|none  |     0|bleu  |↑  |  15.6667|±  | 1.1125|
|               |       |none  |     0|chrf  |↑  |  48.3688|±  | 0.7526|
|               |       |none  |     0|ter   |↓  |  81.1532|±  | 6.4343|
| - flores_pt-gl|    1.0|none  |     0|bleu  |↑  |  21.2982|±  | 0.4184|
|               |       |none  |     0|chrf  |↑  |  51.8832|±  | 0.3618|
|               |       |none  |     0|ter   |↓  |  63.8504|±  | 0.4743|

| Groups  |Version|Filter|n-shot|Metric|   |Value |   |Stderr|
|---------|------:|------|------|------|---|-----:|---|-----:|
|flores_gl|      1|none  |      |bleu  |↑  |18.971|±  |0.2379|

